uta	att
2618	0.125730994
2619	0.125730994
2620	0.091520468
2621	0.100721501
2622	0.125071225
2623	0.102046784
2624	0.102046784
2625	0.116305916
2626	0.152046784
2627	0.08625731
2628	0.087734488
2628.1	0.092929293
2629	0.078362573
2630	0.123099415
2631	0.098124098
2632	0.080994152
2633	0.094152047
2634	0.102046784
2635	0.09033189
2636	0.100721501
2637	0.096783626
2638	0.102046784
2639	0.088888889
2640	0.094152047
2641	0.100721501
2642	0.078362573
2643	0.112573099
2644	0.096783626
2645	0.078362573
2646	0.103318903
2647	0.091520468
2648	0.096783626
2649	0.115204678
2650	0.10968661
2651	0.077344877
2652	0.146783626
2653	0.07994228
2654	0.142279942
2655	0.113708514
2656	0.077344877
2657	0.087734488
2658	0.080994152
2659	0.07994228
2660	0.080994152
2661	0.094152047
2662	0.088888889
2663	0.094152047
2664	0.098124098
2665	0.085137085
2666	0.096783626
2667	0.125730994
2668	0.088888889
2669	0.133625731
2670	0.073099415
2671	0.096783626
2672	0.091520468
2673	0.083625731
2674	0.08625731
2675	0.091520468
2676	0.08625731
2677	0.125071225
2678	0.094152047
2679	0.118903319
2680	0.099430199
2681	0.123099415
2682	0.115204678
2683	0.123099415
2684	0.09033189
2685	0.128362573
2686	0.149415205
2687	0.131890332
2688	0.098124098
2689	0.152046784
2690	0.088888889
2691	0.115204678
2692	0.157309942
2693	0.086609687
2694	0.080994152
2695	0.105916306
2696	0.074747475
2697	0.099415205
2697.1	0.099415205
