1-a	cont_a	1-b	cont_b	1-c	cont_c	1-d	cont_d	1-e	cont_e	1-f	cont_f	1-g	cont_g	1-h	cont_h	1-i	cont_i
うき	0.000937367	めノ	0.001352367	らか	0.001329343	にわ	0.001118914	にコ	0.001446322	ぎつ	0.001188368	そび	0.001179089	でに	0.001118027	がそ	0.000852764
うす	0.000937367	りを	0.001352367	れふ	0.001329343	ノメ	0.001118914	はが	0.001446322	ぎノ	0.001188368	ノに	0.001179089	ノて	0.001118027	たか	0.000852764
くノ	0.000937367	をぶ	0.001352367	くず	0.001251603	はつ	0.001118914	ひた	0.001446322	ケく	0.001188368	ほは	0.001179089	はに	0.001118027	たつ	0.000852764
くへ	0.000937367	ざり	0.001273281	くは	0.001251603	ひや	0.001118914	ほや	0.001446322	さだ	0.001188368	らぶ	0.001179089	ほが	0.001118027	でも	0.000852764
ざれ	0.000937367	ぢは	0.001273281	ノキ	0.001251603	もや	0.001118914	いし	0.001366415	はわ	0.001188368	いは	0.001101003	むを	0.001118027	なぐ	0.000852764
さわ	0.000937367	づし	0.001273281	ゆに	0.001251603	らば	0.001118914	があ	0.001366415	まが	0.001188368	しけ	0.001101003	ヨメ	0.001118027	やわ	0.000852764
でさ	0.000937367	づた	0.001273281	がに	0.001173864	かぎ	0.001039559	した	0.001366415	よに	0.001188368	にぬ	0.001101003	ヨも	0.001118027	れゐ	0.000852764
トす	0.000937367	らは	0.001273281	ケノ	0.001173864	がミ	0.001039559	しや	0.001366415	よわ	0.001188368	らも	0.001101003	るが	0.001118027	あぢ	0.000775938
ドロ	0.000937367	るい	0.001273281	さが	0.001173864	コも	0.001039559	たば	0.001366415	らせ	0.001188368	れむ	0.001101003	れず	0.001118027	いけ	0.000775938
はを	0.000937367	ぎで	0.001194195	はふ	0.001173864	さは	0.001039559	だひ	0.001366415	いさ	0.001109668	コに	0.001022918	ゑし	0.001118027	いつ	0.000775938
むる	0.000937367	ケさ	0.001194195	わゆ	0.001173864	ソノ	0.001039559	ビノ	0.001366415	くあ	0.001109668	ほな	0.001022918	あゲ	0.001038734	くゴ	0.000775938
もゾ	0.000937367	ずも	0.001194195	あわ	0.001096125	だれ	0.001039559	くノ	0.001286508	コま	0.001109668	まに	0.001022918	かへ	0.001038734	しむ	0.000775938
をか	0.000937367	ヘて	0.001194195	おけ	0.001096125	づヨ	0.001039559	さギ	0.001286508	そノ	0.001109668	りま	0.001022918	きノ	0.001038734	じメ	0.000775938
だら	0.000859899	まま	0.001194195	おし	0.001096125	なら	0.001039559	しか	0.001286508	てれ	0.001109668	れは	0.001022918	くコ	0.001038734	ゾも	0.000775938
ちへ	0.000859899	るあ	0.001194195	くる	0.001096125	はか	0.001039559	トさ	0.001286508	はを	0.001109668	うケ	0.000944833	くた	0.001038734	たす	0.000775938
つも	0.000859899	くふ	0.001115109	すギ	0.001096125	はや	0.001039559	らは	0.001286508	ゆつ	0.001109668	エき	0.000944833	くベ	0.001038734	だな	0.000775938
なは	0.000859899	さわ	0.001115109	ゾヘ	0.001096125	るが	0.001039559	きが	0.0012066	りく	0.001109668	ケつ	0.000944833	しコ	0.001038734	だり	0.000775938
ぬも	0.000859899	せく	0.001115109	はず	0.001096125	がメ	0.000960203	ぢを	0.0012066	かり	0.001030968	コず	0.000944833	すも	0.001038734	てす	0.000775938
ぬを	0.000859899	そに	0.001115109	はほ	0.001096125	ギを	0.000960203	つの	0.0012066	ぎに	0.001030968	すそ	0.000944833	せわ	0.001038734	では	0.000775938
ひゾ	0.000859899	てし	0.001115109	ふに	0.001096125	ゲコ	0.000960203	ほに	0.0012066	しふ	0.001030968	ゾく	0.000944833	づケ	0.001038734	みト	0.000775938
ひわ	0.000859899	トこ	0.001115109	らき	0.001096125	さら	0.000960203	きみ	0.001126693	せき	0.001030968	つれ	0.000944833	づな	0.001038734	ミや	0.000775938
へは	0.000859899	のか	0.001115109	らぬ	0.001096125	トコ	0.000960203	くだ	0.001126693	ソま	0.001030968	とり	0.000944833	びノ	0.001038734	よね	0.000775938
もを	0.000859899	ノこ	0.001115109	くし	0.001018385	トし	0.000960203	しき	0.001126693	たせ	0.001030968	ふら	0.000944833	まぶ	0.001038734	るい	0.000775938
ヨま	0.000859899	みき	0.001115109	くれ	0.001018385	トみ	0.000960203	つゾ	0.001126693	ちゆ	0.001030968	ぶる	0.000944833	みせ	0.001038734	るぎ	0.000775938
りゐ	0.000859899	むろ	0.001115109	けら	0.001018385	にコ	0.000960203	まキ	0.001126693	でを	0.001030968	もま	0.000944833	よノ	0.001038734	わビ	0.000775938
をね	0.000859899	るこ	0.001115109	しさ	0.001018385	ねば	0.000960203	みト	0.001126693	メて	0.001030968	るた	0.000944833	うか	0.000959442	いな	0.000699113
ぐる	0.00078243	そノ	0.001036024	しろ	0.001018385	ノわ	0.000960203	もヨ	0.001126693	メむ	0.001030968	いけ	0.000866747	うベ	0.000959442	エけ	0.000699113
さね	0.00078243	ノす	0.001036024	ちや	0.001018385	ひつ	0.000960203	もロ	0.001126693	もら	0.001030968	かご	0.000866747	ちは	0.000959442	がた	0.000699113
ふも	0.00078243	はみ	0.001036024	ほさ	0.001018385	みも	0.000960203	かほ	0.001046786	ゆふ	0.001030968	きね	0.000866747	なぬ	0.000959442	ぎた	0.000699113
みむ	0.00078243	はむ	0.001036024	むさ	0.001018385	らエ	0.000960203	ゲか	0.001046786	かち	0.000952269	にに	0.000866747	ノに	0.000959442	せヨ	0.000699113
ロあ	0.00078243	ほう	0.001036024	むみ	0.001018385	いト	0.000880848	すよ	0.001046786	キか	0.000952269	ノゴ	0.000866747	はだ	0.000959442	たの	0.000699113
いむ	0.000704962	よる	0.001036024	ぎか	0.000940646	おや	0.000880848	づみ	0.001046786	きき	0.000952269	ノや	0.000866747	ばは	0.000959442	たり	0.000699113
エし	0.000704962	りか	0.001036024	さか	0.000940646	がき	0.000880848	ねに	0.001046786	せず	0.000952269	ヒな	0.000866747	びに	0.000959442	ちつ	0.000699113
くす	0.000704962	るる	0.001036024	そら	0.000940646	キし	0.000880848	ヘて	0.001046786	せぬ	0.000952269	ヒノ	0.000866747	ぶれ	0.000959442	つト	0.000699113
ぐベ	0.000704962	うヘ	0.000956938	ひぐ	0.000940646	しヒ	0.000880848	りや	0.001046786	ソノ	0.000952269	もて	0.000866747	やギ	0.000959442	でて	0.000699113
こす	0.000704962	かケ	0.000956938	ふす	0.000940646	すベ	0.000880848	あす	0.000966878	ばし	0.000952269	もゆ	0.000866747	よふ	0.000959442	にち	0.000699113
さざ	0.000704962	かざ	0.000956938	ふベ	0.000940646	たは	0.000880848	さひ	0.000966878	もを	0.000952269	りて	0.000866747	かじ	0.000880149	ノゾ	0.000699113
さは	0.000704962	がよ	0.000956938	メし	0.000940646	つぐ	0.000880848	しけ	0.000966878	やか	0.000952269	をノ	0.000866747	がへ	0.000880149	ノビ	0.000699113
ずき	0.000704962	ケみ	0.000956938	メを	0.000940646	トづ	0.000880848	すギ	0.000966878	をコ	0.000952269	かよ	0.000788662	ぎぬ	0.000880149	ヒま	0.000699113
たわ	0.000704962	なば	0.000956938	もエ	0.000940646	なひ	0.000880848	たぐ	0.000966878	おく	0.000873569	くち	0.000788662	コし	0.000880149	ふわ	0.000699113
では	0.000704962	ぬに	0.000956938	るた	0.000940646	はへ	0.000880848	ねし	0.000966878	きゆ	0.000873569	けメ	0.000788662	ゾも	0.000880149	まメ	0.000699113
なや	0.000704962	まゾ	0.000956938	をを	0.000940646	はも	0.000880848	はこ	0.000966878	こし	0.000873569	こト	0.000788662	ぢな	0.000880149	むい	0.000699113
ぬノ	0.000704962	メゆ	0.000956938	ぜを	0.000862907	はれ	0.000880848	もる	0.000966878	たぶ	0.000873569	こも	0.000788662	づみ	0.000880149	らね	0.000699113
ノゴ	0.000704962	よみ	0.000956938	なメ	0.000862907	びし	0.000880848	もれ	0.000966878	ちま	0.000873569	しこ	0.000788662	てな	0.000880149	れコ	0.000699113
びも	0.000704962	わく	0.000956938	ばし	0.000862907	ぶし	0.000880848	やつ	0.000966878	てド	0.000873569	しよ	0.000788662	へる	0.000880149	をい	0.000699113
ふや	0.000704962	おト	0.000877852	ビを	0.000862907	ふを	0.000880848	らキ	0.000966878	なし	0.000873569	へれ	0.000788662	ほせ	0.000880149	きも	0.000622287
ヘぬ	0.000704962	きや	0.000877852	メな	0.000862907	わき	0.000880848	らむ	0.000966878	まみ	0.000873569	もで	0.000788662	らや	0.000880149	ケだ	0.000622287
むね	0.000704962	ケば	0.000877852	るあ	0.000862907	いな	0.000801492	かぐ	0.000886971	まむ	0.000873569	らじ	0.000788662	りま	0.000880149	コは	0.000622287
りゾ	0.000704962	ざか	0.000877852	がを	0.000785167	たゆ	0.000801492	くさ	0.000886971	みこ	0.000873569	をひ	0.000788662	いロ	0.000800856	そふ	0.000622287
れじ	0.000704962	しが	0.000877852	けさ	0.000785167	トぶ	0.000801492	コぬ	0.000886971	ゆは	0.000873569	きゾ	0.000710577	うる	0.000800856	ちね	0.000622287
ロど	0.000704962	しよ	0.000877852	しゑ	0.000785167	とり	0.000801492	づキ	0.000886971	いり	0.000794869	ケた	0.000710577	かる	0.000800856	なわ	0.000622287
わや	0.000704962	だす	0.000877852	すさ	0.000785167	ぬひ	0.000801492	つト	0.000886971	ぎさ	0.000794869	しに	0.000710577	こき	0.000800856	ふノ	0.000622287
ゐる	0.000704962	つを	0.000877852	ゾコ	0.000785167	ノト	0.000801492	トコ	0.000886971	ぐは	0.000794869	すに	0.000710577	しび	0.000800856	まも	0.000622287
をわ	0.000704962	はコ	0.000877852	つく	0.000785167	びた	0.000801492	なビ	0.000886971	ケド	0.000794869	すま	0.000710577	ずし	0.000800856	みゆ	0.000622287
あへ	0.000627494	ひり	0.000877852	つこ	0.000785167	ふこ	0.000801492	ノト	0.000886971	トゾ	0.000794869	ちく	0.000710577	ドか	0.000800856	やト	0.000622287
おノ	0.000627494	みく	0.000877852	つに	0.000785167	まほ	0.000801492	みみ	0.000886971	ノべ	0.000794869	てや	0.000710577	ぬく	0.000800856	りて	0.000622287
かり	0.000627494	さだ	0.000798766	にて	0.000785167	メふ	0.000801492	もい	0.000886971	ひあ	0.000794869	なづ	0.000710577	のを	0.000800856	しト	0.000545462
かを	0.000627494	せり	0.000798766	ねさ	0.000785167	れが	0.000801492	らち	0.000886971	ヒた	0.000794869	ヒぬ	0.000710577	はう	0.000800856	つき	0.000545462
きさ	0.000627494	ソが	0.000798766	ひで	0.000785167	をつ	0.000801492	るや	0.000886971	ふつ	0.000794869	ひノ	0.000710577	へト	0.000800856	つゲ	0.000545462
くた	0.000627494	たき	0.000798766	ひま	0.000785167	をふ	0.000801492	ロふ	0.000886971	もヨ	0.000794869	むや	0.000710577	みソ	0.000800856	づれ	0.000545462
くり	0.000627494	とら	0.000798766	ひれ	0.000785167	がエ	0.000722136	おふ	0.000807064	あゆ	0.000716169	やぶ	0.000710577	やコ	0.000800856	てく	0.000545462
せが	0.000627494	はに	0.000798766	ほに	0.000785167	ちコ	0.000722136	かひ	0.000807064	いひ	0.000716169	よく	0.000710577	りけ	0.000800856	ノと	0.000545462
ゾこ	0.000627494	ふせ	0.000798766	めし	0.000785167	てや	0.000722136	かへ	0.000807064	うぢ	0.000716169	れゆ	0.000710577	りコ	0.000800856	はこ	0.000545462
にた	0.000627494	ふも	0.000798766	わケ	0.000785167	トミ	0.000722136	ケの	0.000807064	おひ	0.000716169	かに	0.000632491	るへ	0.000800856	ヘコ	0.000545462
ねく	0.000627494	へる	0.000798766	をだ	0.000785167	なけ	0.000722136	さす	0.000807064	がト	0.000716169	ギに	0.000632491	ろノ	0.000800856	まゾ	0.000545462
ねて	0.000627494	みせ	0.000798766	をの	0.000785167	はざ	0.000722136	さビ	0.000807064	きさ	0.000716169	きぬ	0.000632491	をを	0.000800856	メけ	0.000545462
ばを	0.000627494	ゆる	0.000798766	いへ	0.000707428	はじ	0.000722136	しゆ	0.000807064	ずも	0.000716169	こが	0.000632491	きじ	0.000721564	メコ	0.000545462
ヒは	0.000627494	りぶ	0.000798766	きこ	0.000707428	はト	0.000722136	すゑ	0.000807064	たし	0.000716169	すぎ	0.000632491	きち	0.000721564	ゆま	0.000545462
ひみ	0.000627494	いゆ	0.00071968	ぜは	0.000707428	やき	0.000722136	づに	0.000807064	だメ	0.000716169	つは	0.000632491	コに	0.000721564	ケか	0.000468636
へお	0.000627494	うた	0.00071968	ゾお	0.000707428	やじ	0.000722136	づる	0.000807064	つめ	0.000716169	てコ	0.000632491	ソり	0.000721564	しソ	0.000468636
みけ	0.000627494	キし	0.00071968	ゾみ	0.000707428	ヨト	0.000722136	でく	0.000807064	トこ	0.000716169	トは	0.000632491	たた	0.000721564	しつ	0.000468636
ヨき	0.000627494	ぎは	0.00071968	つれ	0.000707428	りさ	0.000722136	とひ	0.000807064	なで	0.000716169	ひけ	0.000632491	でた	0.000721564	しに	0.000468636
エな	0.000550025	たず	0.00071968	なゾ	0.000707428	れゾ	0.000722136	なば	0.000807064	にと	0.000716169	びノ	0.000632491	ドも	0.000721564	すや	0.000468636
エば	0.000550025	たせ	0.00071968	ふし	0.000707428	をた	0.000722136	ねロ	0.000807064	にを	0.000716169	ほへ	0.000632491	なは	0.000721564	せや	0.000468636
おソ	0.000550025	たま	0.00071968	ふと	0.000707428	あケ	0.000642781	ばり	0.000807064	ノい	0.000716169	もく	0.000632491	ねし	0.000721564	ソは	0.000468636
きし	0.000550025	つロ	0.00071968	ふも	0.000707428	いり	0.000642781	びこ	0.000807064	のに	0.000716169	ヨコ	0.000632491	ふじ	0.000721564	なつ	0.000468636
さゴ	0.000550025	てコ	0.00071968	ベし	0.000707428	くノ	0.000642781	へや	0.000807064	ノわ	0.000716169	りき	0.000632491	まほ	0.000721564	なり	0.000468636
しゑ	0.000550025	なソ	0.00071968	ゆを	0.000707428	くわ	0.000642781	ほほ	0.000807064	ばや	0.000716169	りこ	0.000632491	ミは	0.000721564	ぬき	0.000468636
すば	0.000550025	ぬベ	0.00071968	るの	0.000707428	コり	0.000642781	むら	0.000807064	ヒコ	0.000716169	れま	0.000632491	メて	0.000721564	ノよ	0.000468636
ゾト	0.000550025	ねか	0.00071968	ろく	0.000707428	しふ	0.000642781	やり	0.000807064	ひし	0.000716169	れを	0.000632491	もお	0.000721564	ばい	0.000468636
たこ	0.000550025	ノキ	0.00071968	ロも	0.000707428	たた	0.000642781	をき	0.000807064	ひな	0.000716169	いり	0.000554406	やメ	0.000721564	はわ	0.000468636
づら	0.000550025	ノソ	0.00071968	わノ	0.000707428	ちは	0.000642781	かケ	0.000727156	ふト	0.000716169	かず	0.000554406	よゾ	0.000721564	ぶり	0.000468636
ども	0.000550025	ひて	0.00071968	をば	0.000707428	ドメ	0.000642781	がし	0.000727156	みむ	0.000716169	がゆ	0.000554406	らコ	0.000721564	ほへ	0.000468636
なぐ	0.000550025	へぢ	0.00071968	あひ	0.000629689	ねて	0.000642781	かせ	0.000727156	めり	0.000716169	ぎし	0.000554406	ゑき	0.000721564	ほロ	0.000468636
ぬコ	0.000550025	ベノ	0.00071968	かや	0.000629689	ヒす	0.000642781	くゆ	0.000727156	メを	0.000716169	キひ	0.000554406	ゑま	0.000721564	もき	0.000468636
ひむ	0.000550025	うし	0.000640595	キゾ	0.000629689	ひら	0.000642781	コね	0.000727156	をぐ	0.000716169	キら	0.000554406	をい	0.000721564	もつ	0.000468636
ふに	0.000550025	かど	0.000640595	きの	0.000629689	へび	0.000642781	ごヒ	0.000727156	あや	0.000637469	ぎる	0.000554406	おか	0.000642271	られ	0.000468636
べも	0.000550025	きお	0.000640595	ぐり	0.000629689	みあ	0.000642781	じノ	0.000727156	いざ	0.000637469	ケし	0.000554406	おび	0.000642271	れド	0.000468636
ほけ	0.000550025	きこ	0.000640595	こす	0.000629689	ミも	0.000642781	しも	0.000727156	かれ	0.000637469	コば	0.000554406	ケし	0.000642271	ロき	0.000468636
みも	0.000550025	ぎに	0.000640595	こな	0.000629689	メぐ	0.000642781	ずや	0.000727156	コノ	0.000637469	ちみ	0.000554406	しこ	0.000642271	うぢ	0.00039181
もだ	0.000550025	くれ	0.000640595	ざさ	0.000629689	やせ	0.000642781	たか	0.000727156	さる	0.000637469	ねが	0.000554406	しも	0.000642271	エに	0.00039181
もト	0.000550025	コエ	0.000640595	さば	0.000629689	らな	0.000642781	てゾ	0.000727156	しつ	0.000637469	ねら	0.000554406	すし	0.000642271	かコ	0.00039181
もと	0.000550025	ごし	0.000640595	しは	0.000629689	りあ	0.000642781	トへ	0.000727156	たき	0.000637469	はこ	0.000554406	ぜふ	0.000642271	かる	0.00039181
らか	0.000550025	コぬ	0.000640595	しふ	0.000629689	れて	0.000642781	なら	0.000727156	つが	0.000637469	ヘむ	0.000554406	そぶ	0.000642271	キた	0.00039181
ロつ	0.000550025	され	0.000640595	しみ	0.000629689	をす	0.000642781	ノゴ	0.000727156	てゐ	0.000637469	よヘ	0.000554406	たば	0.000642271	きて	0.00039181
ロゆ	0.000550025	せま	0.000640595	すめ	0.000629689	あや	0.000563425	ぶコ	0.000727156	トよ	0.000637469	らト	0.000554406	だふ	0.000642271	され	0.00039181
わケ	0.000550025	ゾな	0.000640595	だち	0.000629689	いケ	0.000563425	ふづ	0.000727156	にケ	0.000637469	るよ	0.000554406	ちら	0.000642271	じノ	0.00039181
ゑま	0.000550025	たね	0.000640595	ぢが	0.000629689	うみ	0.000563425	まこ	0.000727156	ばみ	0.000637469	れく	0.000554406	どか	0.000642271	ずし	0.00039181
きづ	0.000472557	づが	0.000640595	ぢに	0.000629689	おい	0.000563425	まび	0.000727156	ヒは	0.000637469	れる	0.000554406	なち	0.000642271	ゾを	0.00039181
きで	0.000472557	トび	0.000640595	トみ	0.000629689	キも	0.000563425	まも	0.000727156	ふさ	0.000637469	うる	0.000476321	にう	0.000642271	たエ	0.00039181
けな	0.000472557	とま	0.000640595	なち	0.000629689	くあ	0.000563425	メト	0.000727156	ふむ	0.000637469	かい	0.000476321	ノく	0.000642271	たど	0.00039181
さぶ	0.000472557	ねわ	0.000640595	のぎ	0.000629689	くほ	0.000563425	メも	0.000727156	みお	0.000637469	がと	0.000476321	ノた	0.000642271	ちら	0.00039181
すけ	0.000472557	はノ	0.000640595	のは	0.000629689	ココ	0.000563425	れド	0.000727156	メゆ	0.000637469	かも	0.000476321	ノむ	0.000642271	つせ	0.00039181
すゑ	0.000472557	まド	0.000640595	ばき	0.000629689	しね	0.000563425	れノ	0.000727156	らは	0.000637469	がヨ	0.000476321	はす	0.000642271	つは	0.00039181
せか	0.000472557	もけ	0.000640595	ひぬ	0.000629689	すそ	0.000563425	をく	0.000727156	るそ	0.000637469	ぎち	0.000476321	れわ	0.000642271	つば	0.00039181
ちか	0.000472557	もし	0.000640595	ぶせ	0.000629689	せソ	0.000563425	エゆ	0.000647249	くせ	0.000558769	ぎゆ	0.000476321	がソ	0.000562978	トひ	0.00039181
